datetime,trading_date,high,total_turnover,volume,open_interest,open,close,low,sid
2016-03-22 09:31:00,2016-03-22,0.1238,18211.0,15.0,825.0,0.1152,0.1238,0.1148,10000328
2016-03-22 09:32:00,2016-03-22,0.1238,3609.0,3.0,825.0,0.1238,0.1203,0.1203,10000328
2016-03-22 09:33:00,2016-03-22,0.1203,1203.0,1.0,824.0,0.1203,0.1203,0.1203,10000328
2016-03-22 09:34:00,2016-03-22,0.1203,2360.0,2.0,824.0,0.1203,0.11800000000000001,0.11800000000000001,10000328
2016-03-22 09:35:00,2016-03-22,0.11800000000000001,1180.0,1.0,824.0,0.11800000000000001,0.11800000000000001,0.11800000000000001,10000328
2016-03-22 09:36:00,2016-03-22,0.11800000000000001,8260.0,7.0,824.0,0.11800000000000001,0.11800000000000001,0.11800000000000001,10000328
2016-03-22 09:37:00,2016-03-22,0.11800000000000001,9286.0,8.0,831.0,0.11800000000000001,0.1159,0.1159,10000328
2016-03-22 09:38:00,2016-03-22,0.1159,0.0,0.0,831.0,0.1159,0.1159,0.1159,10000328
2016-03-22 09:39:00,2016-03-22,0.1159,1124.0,1.0,831.0,0.1159,0.1124,0.1124,10000328
2016-03-22 09:40:00,2016-03-22,0.1124,11200.0,10.0,831.0,0.1124,0.11199999999999999,0.11199999999999999,10000328
2016-03-22 09:41:00,2016-03-22,0.1134,1134.0,1.0,830.0,0.11199999999999999,0.1134,0.11199999999999999,10000328
2016-03-22 09:42:00,2016-03-22,0.1148,13776.0,12.0,830.0,0.1134,0.1148,0.1134,10000328
2016-03-22 09:43:00,2016-03-22,0.1148,1141.0,1.0,830.0,0.1148,0.1141,0.1141,10000328
2016-03-22 09:44:00,2016-03-22,0.1141,3393.0,3.0,831.0,0.1141,0.11199999999999999,0.11199999999999999,10000328
2016-03-22 09:45:00,2016-03-22,0.11199999999999999,0.0,0.0,831.0,0.11199999999999999,0.11199999999999999,0.11199999999999999,10000328
2016-03-22 09:46:00,2016-03-22,0.11199999999999999,13138.0,12.0,819.0,0.11199999999999999,0.109,0.109,10000328
2016-03-22 09:47:00,2016-03-22,0.1119,3357.0,3.0,819.0,0.109,0.1119,0.109,10000328
2016-03-22 09:48:00,2016-03-22,0.1119,1118.0,1.0,819.0,0.1119,0.1118,0.1118,10000328
2016-03-22 09:49:00,2016-03-22,0.1118,0.0,0.0,819.0,0.1118,0.1118,0.1118,10000328
2016-03-22 09:50:00,2016-03-22,0.1118,0.0,0.0,819.0,0.1118,0.1118,0.1118,10000328
2016-03-22 09:51:00,2016-03-22,0.1118,11000.0,10.0,824.0,0.1118,0.11,0.11,10000328
2016-03-22 09:52:00,2016-03-22,0.11,1100.0,1.0,823.0,0.11,0.11,0.11,10000328
2016-03-22 09:53:00,2016-03-22,0.1122,2244.0,2.0,823.0,0.1122,0.1122,0.1122,10000328
2016-03-22 09:54:00,2016-03-22,0.1158,2316.0,2.0,823.0,0.1122,0.1158,0.1122,10000328
2016-03-22 09:55:00,2016-03-22,0.1158,0.0,0.0,823.0,0.1158,0.1158,0.1158,10000328
2016-03-22 09:56:00,2016-03-22,0.1158,0.0,0.0,823.0,0.1158,0.1158,0.1158,10000328
2016-03-22 09:57:00,2016-03-22,0.1158,0.0,0.0,823.0,0.1158,0.1158,0.1158,10000328
2016-03-22 09:58:00,2016-03-22,0.1158,0.0,0.0,823.0,0.1158,0.1158,0.1158,10000328
2016-03-22 09:59:00,2016-03-22,0.1158,0.0,0.0,823.0,0.1158,0.1158,0.1158,10000328
2016-03-22 10:00:00,2016-03-22,0.1158,0.0,0.0,823.0,0.1158,0.1158,0.1158,10000328
2016-03-22 10:01:00,2016-03-22,0.1138,11380.0,10.0,831.0,0.1138,0.1138,0.1138,10000328
2016-03-22 10:02:00,2016-03-22,0.1138,0.0,0.0,831.0,0.1138,0.1138,0.1138,10000328
2016-03-22 10:03:00,2016-03-22,0.1138,0.0,0.0,831.0,0.1138,0.1138,0.1138,10000328
2016-03-22 10:04:00,2016-03-22,0.1138,0.0,0.0,831.0,0.1138,0.1138,0.1138,10000328
2016-03-22 10:05:00,2016-03-22,0.1138,0.0,0.0,831.0,0.1138,0.1138,0.1138,10000328
2016-03-22 10:06:00,2016-03-22,0.1138,0.0,0.0,831.0,0.1138,0.1138,0.1138,10000328
2016-03-22 10:07:00,2016-03-22,0.1138,0.0,0.0,831.0,0.1138,0.1138,0.1138,10000328
2016-03-22 10:08:00,2016-03-22,0.1138,2247.0,2.0,831.0,0.1138,0.1109,0.1109,10000328
2016-03-22 10:09:00,2016-03-22,0.1109,0.0,0.0,831.0,0.1109,0.1109,0.1109,10000328
2016-03-22 10:10:00,2016-03-22,0.1109,0.0,0.0,831.0,0.1109,0.1109,0.1109,10000328
2016-03-22 10:11:00,2016-03-22,0.1109,0.0,0.0,831.0,0.1109,0.1109,0.1109,10000328
2016-03-22 10:12:00,2016-03-22,0.1109,0.0,0.0,831.0,0.1109,0.1109,0.1109,10000328
2016-03-22 10:13:00,2016-03-22,0.1109,0.0,0.0,831.0,0.1109,0.1109,0.1109,10000328
2016-03-22 10:14:00,2016-03-22,0.1109,0.0,0.0,831.0,0.1109,0.1109,0.1109,10000328
