,datetime,trading_date,high,total_turnover,volume,open_interest,open,close,low,sid,de_listed_date,maturity_date,option_type,strike_price,listed_date
0,2016-12-02 09:31:00,2016-12-02,0.1111,1135.44,1.0,20171.0,0.1111,0.1111,0.1111,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
1,2016-12-02 09:32:00,2016-12-02,0.1111,0.0,0.0,20171.0,0.1111,0.1111,0.1111,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
2,2016-12-02 09:33:00,2016-12-02,0.1111,11303.32,10.0,20181.0,0.1111,0.1106,0.1106,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
3,2016-12-02 09:34:00,2016-12-02,0.1106,0.0,0.0,20181.0,0.1106,0.1106,0.1106,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
4,2016-12-02 09:35:00,2016-12-02,0.1106,0.0,0.0,20181.0,0.1106,0.1106,0.1106,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
5,2016-12-02 09:36:00,2016-12-02,0.1106,2211.6100000000006,2.0,20181.0,0.1106,0.1081,0.1081,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
6,2016-12-02 09:37:00,2016-12-02,0.1081,1093.5399999999988,1.0,20181.0,0.1081,0.107,0.107,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
7,2016-12-02 09:38:00,2016-12-02,0.107,0.0,0.0,20181.0,0.107,0.107,0.107,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
8,2016-12-02 09:39:00,2016-12-02,0.11,8984.400000000001,8.0,20181.0,0.107,0.1098,0.107,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
9,2016-12-02 09:40:00,2016-12-02,0.1098,0.0,0.0,20181.0,0.1098,0.1098,0.1098,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
10,2016-12-02 09:41:00,2016-12-02,0.1104,30404.5,27.0,20204.0,0.1098,0.1098,0.1096,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
11,2016-12-02 09:42:00,2016-12-02,0.1105,4517.240000000005,4.0,20204.0,0.1098,0.1105,0.1098,10000696,2017-03-22,2017-03-22,C,2.397,2016-08-16
